expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
18.0,1838,19.2(b)(i),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,19.45,per occasion,2019.0,,2021-02-01,2022-06-30,0,2022-02-15T15:41:38+00:00,2020,4
16.0,1837,19.7,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2020,4
19.0,1839,19.3(c)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,4
20.0,1840,19.3(c)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,4
9569.0,1838,20.1(a),,Meal allowance—further 4 hours’ overtime,False,17.1,per occasion,2018.0,,2019-07-01,2021-01-31,0,2023-04-05T17:24:55+00:00,2019,4
18.0,1838,20.1(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,18.87,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:39:30+00:00,2019,4
16.0,1837,20.6,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2019,4
19.0,1839,20.2(b)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,4
20.0,1840,20.2(b)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,4
9569.0,1838,20.1(a),,Meal allowance—further 4 hours’ overtime,False,16.57,per occasion,2017.0,,2018-07-01,2019-06-30,0,2023-04-05T17:24:54+00:00,2018,4
18.0,1838,20.1(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,18.29,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:30+00:00,2018,4
16.0,1837,20.6,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2018,4
19.0,1839,20.2(b)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,4
20.0,1840,20.2(b)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,4
9569.0,1838,20.1(a),,Meal allowance—further 4 hours’ overtime,False,16.23,per occasion,2016.0,,2017-07-01,2018-06-30,0,2023-04-05T17:24:54+00:00,2017,4
18.0,1838,20.1(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,17.92,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:30+00:00,2017,4
16.0,1837,20.6,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2017,4
19.0,1839,20.2(b)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,4
20.0,1840,20.2(b)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,4
9569.0,1838,20.1(a),,Meal allowance—further 4 hours’ overtime,False,16.05,per occasion,2015.0,,2016-07-01,2017-06-30,0,2023-04-05T17:24:54+00:00,2016,4
18.0,1838,20.1(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,17.73,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:30+00:00,2016,4
16.0,1837,20.6,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2016,4
19.0,1839,20.2(b)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016,4
20.0,1840,20.2(b)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016,4
9569.0,1838,20.1(a),,Meal allowance—further 4 hours’ overtime,False,15.7,per occasion,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015,4
18.0,1838,20.1(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,17.34,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:30+00:00,2015,4
16.0,1837,20.6,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-08-31,0,2022-02-15T15:39:30+00:00,2015,4
19.0,1839,20.2(b)(i),,Special clothing allowance—laundering—full-time employee,False,6.25,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015,4
20.0,1840,20.2(b)(ii),,Special clothing allowance—laundering—part-time or casual employee,False,1.25,per shift,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015,4
13594.0,36280,20.5(b),,Meal allowance—if more than 4 hours’ overtime without 24 hours’ notice—further allowance,False,21.71,per occasion,2022.0,,2023-07-01,,2,2023-06-02T10:12:41+00:00,2023,5
23.0,1843,20.5(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,21.71,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,5
21.0,1841,20.6,,Motor vehicle allowance,False,0.95,per km,2022.0,March Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023,5
22.0,1842,20.8(a),,Tool allowance,False,10.29,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,5
13594.0,36280,20.5(b),,Meal allowance—if more than 4 hours’ overtime without 24 hours’ notice—further allowance,False,20.14,per occasion,2021.0,September Quarter,2022-07-01,2023-06-30,1,2022-08-04T13:30:56+00:00,2022,5
23.0,1843,20.5(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,20.14,per occasion,2021.0,September Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,5
21.0,1841,20.6,,Motor vehicle allowance,False,0.91,per km,2021.0,September Quarter,2022-07-01,2023-06-30,3,2022-08-04T13:24:54+00:00,2022,5
22.0,1842,20.8(a),,Tool allowance,False,9.85,per week,2021.0,September Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,5
23.0,1843,21.2(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,19.8,per occasion,2020.0,December Quarter,2021-11-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,5
22.0,1842,21.10(b),,Tool allowance,False,9.64,per week,2020.0,December Quarter,2021-11-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,5
21.0,1841,21.7,,Transport allowance,False,0.85,per km,2014.0,,2021-11-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,5
23.0,1843,21.2(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,19.57,per occasion,2019.0,,2021-02-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2020,5
22.0,1842,21.10(b),,Tool allowance,False,9.44,per week,2017.0,,2021-02-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2020,5
21.0,1841,21.7,,Transport allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2020,5
23.0,1843,21.2(a),,Meal allowance—more than one hour’s overtime without 24 hours’ notice,False,18.99,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2019,5
22.0,1842,21.10(b),,Tool allowance,False,8.99,per week,2017.0,,2017-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2019,5
21.0,1841,21.7,,Transport allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2019,5
23.0,1843,21.2(a),,Meal,False,18.41,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:31+00:00,2018,5
21.0,1841,21.7,,Motor vehicle—per km,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2018,5
22.0,1842,21.10(b),,Tool,False,8.99,per week,2017.0,,2017-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2018,5
23.0,1843,21.2(a),,Meal,False,18.04,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:31+00:00,2017,5
21.0,1841,21.7,,Motor vehicle—per km,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2017,5
22.0,1842,21.10(b),,Tool,False,8.99,per week,2016.0,,2017-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2017,5
23.0,1843,21.2(a),,Meal,False,17.85,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:31+00:00,2016,5
21.0,1841,21.7,,Motor vehicle—per km,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2016,5
22.0,1842,21.10(b),,Tool,False,8.8,per week,2010.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:31+00:00,2016,5
23.0,1843,21.2(a),,Meal,False,17.46,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:31+00:00,2015,5
21.0,1841,21.7,,Motor vehicle—per km,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:39:31+00:00,2015,5
22.0,1842,21.10(b),,Tool,False,8.64,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:39:31+00:00,2015,5
25.0,1844,C.2.2,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,1,2023-06-02T10:12:41+00:00,2023,7
26.0,1844,C.2.2,,Compensation for tools,False,1211.0,maximum,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,7
9502.0,22955,C.2.1,,Overtime meal allowance,False,19.0,per occurence,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,7
25.0,1844,C.2.2,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,1,2022-06-24T15:24:21+00:00,2022,7
26.0,1844,C.2.2,,Compensation for tools,False,1160.0,maximum,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,7
9502.0,22955,C.2.1,,Overtime meal allowance,False,17.62,per occurence,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,7
25.0,1844,C.2.2,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,1,2022-02-15T15:41:38+00:00,2021,7
26.0,1844,C.2.2,,Compensation for tools,False,1112.0,maximum,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,7
9502.0,22955,C.2.1,,Overtime meal allowance,False,17.22,per occurence,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,7
25.0,1844,C.2.2,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,7
26.0,1844,C.2.2,,Compensation for tools,False,1108.0,maximum,2017.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,7
9502.0,22955,C.2.1,,Overtime meal allowance,False,16.96,per occurence,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,7
25.0,1844,Sched C,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,7
26.0,1844,Sched C,,Compensation for tools,False,1059.0,maximum,2017.0,,2017-07-01,2020-10-31,0,2022-02-15T15:39:31+00:00,2019,7
9502.0,1844,Sched C,,Meal,False,16.61,per occurrence,2018.0,,2019-07-01,2020-10-31,0,2023-04-05T17:24:55+00:00,2019,7
25.0,1844,Sched C,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,7
26.0,1844,Sched C,,Compensation for tools,False,1059.0,maximum,2017.0,,2017-07-01,2020-10-31,0,2022-02-15T15:39:31+00:00,2018,7
9502.0,1844,Sched C,,Meal,False,16.1,per occurrence,2017.0,,2018-07-01,2019-06-30,0,2023-04-05T17:24:54+00:00,2018,7
25.0,1844,Sched C,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,7
26.0,1844,Sched C,,Compensation for tools,False,1059.0,maximum,2016.0,,2017-07-01,2020-10-31,0,2022-02-15T15:39:31+00:00,2017,7
9502.0,1844,Sched C,,Meal,False,15.77,per occurrence,2016.0,,2017-07-01,2018-06-30,0,2023-04-05T17:24:54+00:00,2017,7
25.0,1844,Sched C,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016,7
26.0,1844,Sched C,,Compensation for tools,False,1036.0,maximum,2010.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:31+00:00,2016,7
9502.0,1844,Sched C,,Meal,False,15.6,per occurrence,2015.0,,2016-07-01,2017-06-30,0,2023-04-05T17:24:54+00:00,2016,7
25.0,1844,Sched C,,Compensation for damage to clothing and personal effects,False,350.0,maximum,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015,7
26.0,1844,Sched C,,Compensation for tools,False,1017.0,maximum,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:39:31+00:00,2015,7
9502.0,1844,Sched C,,Meal,False,15.26,per occurrence,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015,7
31.0,1849,15.2(f),,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,1,2023-06-02T10:12:41+00:00,2023,8
29.0,1847,15.2(c)(i),,Meal allowance—attendance at a race meeting,False,13.7,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,8
30.0,1848,15.2(c)(ii),,Meal allowance—overtime—more than one and a half hours without notification,False,16.72,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,8
28.0,1846,15.2(a)(ii),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 15.2(a)(i),False,6.83,per each additional 50km or part thereof,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,8
27.0,1845,15.2(a)(i),,Racecourse attendance allowance—within 75km of place of employment,False,28.98,per attendance,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,8
31.0,1849,15.2(f),,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,1,2022-06-24T15:24:21+00:00,2022,8
29.0,1847,15.2(c)(i),,Meal allowance—attendance at a race meeting,False,12.71,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,8
30.0,1848,15.2(c)(ii),,Meal allowance—overtime—more than one and a half hours without notification,False,15.51,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,8
28.0,1846,15.2(a)(ii),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 15.2(a)(i),False,6.54,per each additional 50km or part thereof,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,8
27.0,1845,15.2(a)(i),,Racecourse attendance allowance—within 75km of place of employment,False,27.77,per attendance,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,8
31.0,1849,15.2(f),,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,1,2022-02-15T15:41:38+00:00,2021,8
29.0,1847,15.2(c)(i),,Meal allowance—attendance at a race meeting,False,12.42,per meal,2020.0,December Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,8
30.0,1848,15.2(c)(ii),,Meal allowance—overtime—more than one and a half hours without notification,False,15.16,per meal,2020.0,December Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,8
28.0,1846,15.2(a)(ii),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 15.2(a)(i),False,5.73,per each additional 50km or part thereof,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,8
27.0,1845,15.2(a)(i),,Racecourse attendance allowance—within 75km of place of employment,False,24.32,per attendance,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,8
31.0,1849,15.2(f),,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,8
29.0,1847,15.2(c)(i),,Meal allowance—attendance at a race meeting,False,12.35,per meal,2019.0,,2021-02-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,8
30.0,1848,15.2(c)(ii),,Meal allowance—overtime—more than one and a half hours without notification,False,15.07,per meal,2019.0,,2021-02-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,8
28.0,1846,15.2(a)(ii),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 15.2(a)(i),False,5.58,per each additional 50km or part thereof,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,8
27.0,1845,15.2(a)(i),,Racecourse attendance allowance—within 75km of place of employment,False,23.7,per attendance,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2020,8
31.0,1849,14.6,,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,8
29.0,1847,14.3(a),,Meal allowance—attendance at a race meeting,False,11.98,per meal,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2019,8
30.0,1848,14.3(b),,Meal allowance—overtime—more than one and a half hours without notification,False,14.62,per meal,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:39:31+00:00,2019,8
28.0,1846,14.1(b),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 14.1(a),False,5.58,per each additional 50 km or part thereof,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2019,8
27.0,1845,14.1(a),,Racecourse attendance allowance—within 75km of place of employment,False,23.7,per attendance,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2019,8
31.0,1849,14.6,,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,8
29.0,1847,14.3(a),,Meal allowance—attendance at a race meeting,False,11.61,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:31+00:00,2018,8
30.0,1848,14.3(b),,Meal allowance—overtime—more than one and a half hours without notification,False,14.17,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:31+00:00,2018,8
28.0,1846,14.1(b),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 14.1(a),False,5.58,per each additional 50 km or part thereof,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2018,8
27.0,1845,14.1(a),,Racecourse attendance allowance—within 75km of place of employment,False,23.7,per attendance,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2018,8
31.0,1849,14.6,,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,8
29.0,1847,14.3(a),,Meal allowance—attendance at a race meeting,False,11.37,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:31+00:00,2017,8
30.0,1848,14.3(b),,Meal allowance—overtime—more than one and a half hours without notification,False,13.88,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:31+00:00,2017,8
28.0,1846,14.1(b),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 14.1(a),False,5.58,per each additional 50 km or part thereof,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2017,8
27.0,1845,14.1(a),,Racecourse attendance allowance—within 75km of place of employment,False,23.7,per attendance,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2017,8
31.0,1849,14.6,,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016,8
29.0,1847,14.3(a),,Meal allowance—attendance at a race meeting,False,11.25,per meal,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:31+00:00,2016,8
30.0,1848,14.3(b),,Meal allowance—overtime—more than one and a half hours without notification,False,13.73,per meal,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:31+00:00,2016,8
28.0,1846,14.1(b),,Racecourse attendance allowance—more than 75km of place of employment—additional to clause 14.1(a),False,5.58,per each additional 50 km or part thereof,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2016,8
27.0,1845,14.1(a),,Racecourse attendance allowance—within 75km of place of employment,False,23.7,per attendance,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:31+00:00,2016,8
31.0,1849,14.6,,"Boots, caps and vest allowance—track riders",False,5.46,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015,8
