wage_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,rate,rate_unit,base_pay_rate_id,allowance_amount,payment_frequency,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
15.0,716,B.3.1,,First Aid Officer allowance + Where an employee is appointed as the first aid officer,False,0.76,Percent,,6.32,per day/shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
8.0,715,A.8.2,,Height money (electrical/mechanical) + Where an employee is engaged on work at a height of 7.5 metres or more above the nearest horizontal plane,False,0.23,Percent,,1.91,per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
4.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.59,Percent,,4.9,Payment per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
5.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.3,Percent,,2.49,minimum payment,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
5646.0,9319,H.2.3,,Stand-by allowance—duty officers on a Monday to Friday stand-by roster,False,12.07,Percent,,100.34,per day,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
5647.0,9320,H.2.4,,Stand-by allowance—duty officers on a stand-by roster that includes Saturday and/or Sunday,False,24.14,Percent,,200.68,per day,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
5645.0,9318,H.2.2,,Stand-by allowance—employees on a stand-by roster that includes Saturday and/or Sunday,False,18.71,Percent,,155.54,per day,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
17.0,717,H.2.1,,Stand-by allowance—employees on Monday to Friday stand-by roster,False,10.26,Percent,,85.29,per day,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
12.0,715,A.8.2,,Underground allowance (electrical/mechanical) + An adult employee who works underground on any shift,False,0.23,Percent,,1.91,per day/shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
1.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.63,Percent,,5.24,Payment per day/shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
2.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.32,Percent,,2.66,minimum payment per day/per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
3.0,715,A.8.2,,"Water money + Where, through no fault of the employee, and in the course of duties, an employee's clothing becomes wet; The employee is to notify the supervisor of the intention to claim water money and the reasons for making it as soon as is possible; An",False,0.49,Percent,,4.07,per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,1
13.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.43,Percent,,3.45,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
14.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.85,Percent,,6.83,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
11.0,715,A.8.2,,Boom Welding allowance (does not apply to employees employed under the open cut work model) + Where an employee carries out pressure or x-ray standard welding on booms,False,0.095,Percent,,0.76,per hour,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
7.0,715,A.8.2,,"Confined spaces allowances (electrical/mechanical) + Employees working in a space, the dimensions of which necessitate working in a stooped or otherwise cramped position or without proper ventilation, or where confinement within a limited space is unusual",False,0.08,Percent,,0.64,per hour,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
6.0,715,A.8.2,,"Dirty work + Where an employee has to handle machinery, equipment, appliances or gear of any description which is covered with oil or grease",False,0.23,Percent,,1.85,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
10.0,715,A.8.2,,First Aid Attendant allowance (does not apply to employees employed under the open cut or underground work models) + Where an employee is appointed as a first aid attendant,False,0.45,Percent,,3.61,per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
16.0,716,B.3.1,,First Aid Attendant allowance + Where an employee is appointed as a first aid attendant,False,0.45,Percent,,3.61,per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
9.0,715,A.8.2,,First Aid Officer allowance (does not apply to employees employed under the open cut or underground work models) + Where an employee is appointed as a first aid officer,False,0.76,Percent,,6.1,per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
15.0,716,B.3.1,,First Aid Officer allowance + Where an employee is appointed as the first aid officer,False,0.76,Percent,,6.1,per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
8.0,715,A.8.2,,Height money (electrical/mechanical) + Where an employee is engaged on work at a height of 7.5 metres or more above the nearest horizontal plane,False,0.23,Percent,,1.85,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
4.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.59,Percent,,4.74,Payment per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
5.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.3,Percent,,2.41,minimum payment,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
5646.0,9319,H.2.3,,Stand-by allowance—duty officers on a Monday to Friday stand-by roster,False,12.07,Percent,,96.95,per day,2017-07-01,2018-06-30,,2023-04-05T07:24:57+00:00,2017,1
5647.0,9320,H.2.4,,Stand-by allowance—duty officers on a stand-by roster that includes Saturday and/or Sunday,False,24.14,Percent,,193.89,per day,2017-07-01,2018-06-30,,2023-04-05T07:24:57+00:00,2017,1
5645.0,9318,H.2.2,,Stand-by allowance—employees on a stand-by roster that includes Saturday and/or Sunday,False,18.71,Percent,,150.28,per day,2017-07-01,2018-06-30,,2023-04-05T07:24:57+00:00,2017,1
17.0,717,H.2.1,,Stand-by allowance—employees on Monday to Friday stand-by roster,False,10.26,Percent,,82.41,per day,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
12.0,715,A.8.2,,Underground allowance (electrical/mechanical) + An adult employee who works underground on any shift,False,0.23,Percent,,1.85,per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
1.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.63,Percent,,5.06,Payment per day/shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
2.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.32,Percent,,2.57,minimum payment per day/per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
3.0,715,A.8.2,,"Water money + Where, through no fault of the employee, and in the course of duties, an employee's clothing becomes wet; The employee is to notify the supervisor of the intention to claim water money and the reasons for making it as soon as is possible; An",False,0.49,Percent,,3.94,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,1
13.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.43,Percent,,3.34,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
14.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.85,Percent,,6.61,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
11.0,715,A.8.2,,Boom Welding allowance (does not apply to employees employed under the open cut work model) + Where an employee carries out pressure or x-ray standard welding on booms,False,0.095,Percent,,0.74,per hour,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
7.0,715,A.8.2,,"Confined spaces allowances (electrical/mechanical) + Employees working in a space, the dimensions of which necessitate working in a stooped or otherwise cramped position or without proper ventilation, or where confinement within a limited space is unusual",False,0.08,Percent,,0.62,per hour,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
6.0,715,A.8.2,,"Dirty work + Where an employee has to handle machinery, equipment, appliances or gear of any description which is covered with oil or grease",False,0.23,Percent,,1.79,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
10.0,715,A.8.2,,First Aid Attendant allowance (does not apply to employees employed under the open cut or underground work models) + Where an employee is appointed as a first aid attendant,False,0.45,Percent,,3.5,per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
16.0,716,B.3.1,,First Aid Attendant allowance + Where an employee is appointed as a first aid attendant,False,0.45,Percent,,3.5,per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
9.0,715,A.8.2,,First Aid Officer allowance (does not apply to employees employed under the open cut or underground work models) + Where an employee is appointed as a first aid officer,False,0.76,Percent,,5.91,per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
15.0,716,B.3.1,,First Aid Officer allowance + Where an employee is appointed as the first aid officer,False,0.76,Percent,,5.91,per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
8.0,715,A.8.2,,Height money (electrical/mechanical) + Where an employee is engaged on work at a height of 7.5 metres or more above the nearest horizontal plane,False,0.23,Percent,,1.79,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
4.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.59,Percent,,4.59,Payment per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
5.0,715,A.8.2,,Shaft work (electrical/mechanical) + An employee is engaged on shaft work; Minimum payment of 4 hours at this rate for employees required to carry out work in connection with the release of blockages in sewerage lines and connections thereto (including pu,False,0.3,Percent,,2.33,minimum payment,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
5646.0,9319,H.2.3,,Stand-by allowance—duty officers on a Monday to Friday stand-by roster,False,12.07,Percent,,93.84,per day,2016-12-22,2017-06-30,,2023-04-05T07:24:56+00:00,2016,1
5647.0,9320,H.2.4,,Stand-by allowance—duty officers on a stand-by roster that includes Saturday and/or Sunday,False,24.14,Percent,,187.69,per day,2016-12-22,2017-06-30,,2023-04-05T07:24:56+00:00,2016,1
5645.0,9318,H.2.2,,Stand-by allowance—employees on a stand-by roster that includes Saturday and/or Sunday,False,18.71,Percent,,145.47,per day,2016-12-22,2017-06-30,,2023-04-05T07:24:56+00:00,2016,1
17.0,717,H.2.1,,Stand-by allowance—employees on Monday to Friday stand-by roster,False,10.26,Percent,,79.77,per day,2016-12-22,2017-06-30,,2023-04-05T07:22:57+00:00,2016,1
12.0,715,A.8.2,,Underground allowance (electrical/mechanical) + An adult employee who works underground on any shift,False,0.23,Percent,,1.79,per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
1.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.63,Percent,,4.9,Payment per day/shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
2.0,715,A.8.2,,Washery allowance + Where an employee is employed in or about a washery; This allowance is in substitution of all other disability allowances except water money,False,0.32,Percent,,2.49,minimum payment per day/per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
3.0,715,A.8.2,,"Water money + Where, through no fault of the employee, and in the course of duties, an employee?s clothing becomes wet; The employee is to notify the supervisor of the intention to claim water money and the reasons for making it as soon as is possible; An",False,0.49,Percent,,3.81,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,1
13.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.43,Percent,,3.26,per shift,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,1
14.0,715,A.8.2,,Additional shift allowance—Open cut employees (additional to shift rates) + Where an employee is engaged on afternoon shift and/or night shift at open cut workings and who is in receipt of the 15% shift allowance,False,0.85,Percent,,6.45,per shift,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,1
